lon,lat,urban,region,n_births
28.6353,-29.281086,0,0,27
28.637122,-15.232485,0,0,27
28.637971,-10.412812,1,0,71
28.640862,-30.069522,0,0,14
28.641335,-10.177453999999999,0,0,13
28.641608,-29.257535,0,0,37
28.643193,-29.710872,0,0,26
28.64345378,-30.10715725,1,0,4
28.6435552,-30.09800999,0,0,5
28.644998,-28.599246,0,0,20
28.645897,-29.92032,0,0,21
28.646492,-29.396463,0,0,23
28.646572,-13.051311,1,0,30
28.647347,-11.770492,0,0,45
28.648191,-28.910562,0,0,39
28.6484,-12.954817,1,0,26
28.650397,-15.444989,0,0,40
28.652174,-30.008818,0,0,9
28.652561,-10.172693,0,0,53
28.652908,-10.49346,1,0,57
28.655392,-29.602688,0,0,17
28.655639,-2.897977,0,0,104
28.657547,-29.540043,0,0,32
28.657825,-30.110154,1,0,15
28.658238,-28.658725,0,0,33
28.658618,-12.923974,1,0,20
28.658925,-30.018694,0,0,13
28.659355,-18.940239,0,0,36
28.661031,-30.062934,0,0,15
28.661735,-4.665337,0,0,88
28.662036,-17.784229,0,0,54
28.662391,-17.830539,0,0,51
28.662513,-12.986193,1,0,24
28.663096,-12.963076,1,0,55
28.663313,-29.995712,0,0,8
28.66341994,-29.4060978,0,0,4
28.665661,-30.021178,0,0,18
28.66599,-13.053133,1,0,24
28.667555,-30.122442,1,0,25
28.667792,-29.742375,0,0,26
28.667916,-13.979759,1,0,39
28.669136,-29.820329,0,0,31
28.671094,-13.039198,1,0,19
28.67118007,-28.59993263,0,0,7
28.671631,-13.228873,0,0,38
28.671847,-29.334808,0,0,37
28.671926,-30.128227,1,0,15
28.673147,-15.334089,0,0,56
28.67317696,-28.59692761,0,0,14
28.674253,-29.170688,0,0,25
28.674411,-29.508575,0,0,47
28.674442,-30.125991,1,0,16
28.674575,-18.793762,0,0,4
28.67553114,-30.11313562,1,0,5
28.67578315,-30.10520787,1,0,8
28.676081,-30.125659,1,0,22
28.676324,-30.12376,1,0,8
28.67767,-30.109524,1,0,7
28.67851,-29.970153,0,0,17
28.678721,-30.123022,1,0,14
28.67876,-20.191423,1,0,2
28.678908,-13.961355,1,0,21
28.679179,-30.114267,1,0,13
28.67948774,-30.12514723,1,0,4
28.679742,-30.101483,1,0,17
28.68053,-17.222432,0,0,24
28.681506,-21.399338,0,0,23
28.681532,-10.626071,0,0,20
28.68359,-30.129819,1,0,11
28.683692,-30.11813,1,0,2
28.683864,-30.130156,1,0,10
28.684419,-13.016532,1,0,30
28.684997,-17.825443,0,0,48
28.686506,-10.388187,0,0,46
28.686986,-30.112392,1,0,12
28.688705,-13.980985,0,0,43
28.68929,-10.393023,1,0,40
28.689313,-30.110616,1,0,8
28.68937883,-29.75344693,0,0,6
28.691061,-2.041109,0,0,87
28.691298,-29.444921,0,0,45
28.69134,-13.678709,0,0,30
28.69207398,-30.11425541,1,0,2
28.69377194,-30.12215164,1,0,3
28.694515,-13.963041,1,0,45
28.695498,-10.049076,0,0,42
28.695623,-10.380314,1,0,21
28.695767,-20.123546,1,0,33
28.696111,-12.906249,1,0,36
28.698299,-29.690535,0,0,16
28.699634,-17.368555,0,0,19
28.699692,-29.19334,0,0,22
28.699781,-30.109372,1,0,14
28.70231071,-29.71363632,0,0,5
28.702453,-29.993419,0,0,28
28.703844,-13.958639,1,0,31
28.704694,-17.181158,0,0,58
28.704747,-16.531283,1,0,27
28.710949,-29.272791,0,0,37
28.711677,-30.070611,0,0,11
28.713323,-29.89387,0,0,28
28.713871,-13.318091,0,0,41
28.714156,-29.552282,0,0,10
28.71481991,-29.44094505,0,0,5
28.71524,-20.746629,0,0,31
28.71653,-9.57378,0,0,12
28.716701,-16.525641,1,0,12
28.717387,-18.667684,0,0,21
28.717806,-29.402087,0,0,16
28.71832886,-29.46157842,0,0,15
28.72033813,-29.70157297,0,0,11
28.72072349,-29.91195224,0,0,14
28.722039,-30.019155,0,0,19
28.723558,-29.587491,0,0,26
28.72358,-13.539408,0,0,59
28.724251,-15.392861,0,0,32
28.724751,-29.979906,0,0,15
28.725134,-29.429929,0,0,25
28.725987,-10.814271,0,0,66
28.72664688,-29.96117628,0,0,12
28.727424,-15.404495,0,0,43
28.727783,-15.506428,0,0,25
28.72798513,-30.07611318,0,0,11
28.728282320800002,-2.5490795849,0,0,37
28.732401,-1.708246,0,0,60
28.732441,-9.952582,1,0,51
28.732633,-16.20755,0,0,16
28.734063,-19.682156,0,0,33
28.7342653759,-2.54722652347,0,0,39
28.738382,-16.193201,0,0,27
28.738674,-9.324097,1,0,49
28.739873,-29.736302,0,0,27
28.740268,-17.693549,0,0,61
28.742645,-9.313585,1,0,37
28.744187,-11.854111,0,0,26
28.744603,-19.808653,1,0,9
28.744909,-9.343353,1,0,39
28.745179,-2.616576,0,0,73
28.746662,-15.485942,0,0,63
28.746852,-29.931173,0,0,23
28.746888,-9.351399,1,0,48
28.747906,-29.872812,0,0,19
28.748468,-9.77156,0,0,12
28.749824,-9.298004,1,0,64
28.750498,-2.539011,0,0,61
28.751505,-9.320813,1,0,54
28.752161,-29.724584,0,0,26
28.75499501,-29.98843702,0,0,11
28.755222,-16.511338,0,0,27
28.757674129,-30.102450316,0,0,4
28.758279,-9.773277,1,0,29
28.758551,-9.800329,1,0,49
28.759915,-9.788911,0,0,48
28.760509,-9.295111,1,0,38
28.760754,-18.725126,0,0,18
28.763477,-29.428646,0,0,33
28.763828,-17.970874,0,0,29
28.766407,-9.389932,0,0,45
28.76669,-13.754193,0,0,44
28.767189,-17.653645,0,0,25
28.767592,-1.288684,0,0,95
28.7695214,-12.96750263,0,0,39
28.7697595196,0.308064359391,0,0,25
28.769927,-4.412052,0,0,61
28.770512,-17.603083,0,0,37
28.771026,-30.016648,0,0,14
28.773242,-30.082989,0,0,26
28.77359851,-29.82252508,0,0,4
28.775319,-21.016506,0,0,17
28.779317,-16.517547,1,0,38
28.78415,-9.301697,0,0,77
28.784204,-29.749372,0,0,10
28.784292,-30.055511,0,0,15
28.784666,-20.168347,0,0,23
28.786161,-2.331244,0,0,80
28.787318,-13.763855,0,0,46
28.790922,-29.330083,0,0,25
28.793509,-18.826381,0,0,40
28.796562,-9.375997,0,0,58
28.797794,-19.716399,0,0,1
28.798445,-18.000705,0,0,27
28.800721,-13.210833,0,0,35
28.803343,-11.226361,0,0,47
28.80438,-2.838276,0,0,75
28.80511478,-29.26104738,0,0,12
28.806767,-29.719648,0,0,21
28.807503,-20.712176,0,0,21
28.807761,-30.092103,0,0,18
28.808496,-29.611081,0,0,17
28.808925,-11.416486,0,0,47
28.812064,-29.587236,0,0,34
28.812418,-9.726538,0,0,79
28.814415,-29.435039,0,0,17
28.81447,-30.030878,0,0,9
28.8151373572,-1.41123366854,0,0,40
28.815154,-19.806033,0,0,20
28.815455,-29.485919,0,0,23
28.81747138,-29.21248252,0,0,9
28.817688,-29.623693,0,0,16
28.819747,-29.247365,0,0,19
28.820901,-29.198208,0,0,41
28.822258,-9.617748,0,0,49
28.823877,-29.288025,0,0,26
28.82616,-30.084269,0,0,15
28.82786492,-29.80484426,0,0,9
28.829349,-16.086142,0,0,57
28.829352,-14.650187,0,0,30
28.830786,-29.265121,0,0,39
28.832108,-14.886407,0,0,13
28.832181,-15.297451,0,0,51
28.835635,-2.500828,1,0,60
28.836335,-9.201056,0,0,27
28.8370033644,-2.52165975883,1,0,51
28.8376781792,-2.56790854598,0,0,30
28.838615,-13.268889,0,0,61
28.842114,-16.516501,1,0,13
28.842879,-21.487363,0,0,35
28.846274,-16.519341,1,0,21
28.846929538,-2.53203205634,0,0,42
28.84832,-29.407085,0,0,29
28.849374,-16.029585,1,0,49
28.849628,-29.412673,0,0,8
28.850661,-29.610564,0,0,28
28.853409,-2.507845,1,0,71
28.855041,-11.403928,1,0,41
28.855187,-11.408325,1,0,41
28.855271,-11.412968,1,0,49
28.8569339806,-2.52839674963,1,0,38
28.8571426236,-2.49702565664,1,0,42
28.85795172,-29.17992491,0,0,11
28.858489,-11.417119,1,0,46
28.858709,-29.579495,0,0,34
28.859456,-2.515995,1,0,51
28.860844,-2.642294,0,0,83
28.861028,-29.202124,0,0,15
28.862401,-13.999711,0,0,47
28.86282074,-29.67337685,0,0,7
28.865906,-11.200914,1,0,21
28.86682,-14.098642,0,0,55
28.86848,-29.195971,0,0,13
28.868897,-11.1999,1,0,36
28.869279,-11.202511,1,0,53
28.873014,-18.387337,0,0,24
28.873525,-19.95002,0,0,23
28.873671,-18.956835,0,0,33
28.874297,-11.201563,1,0,22
28.879783,-30.034366,0,0,11
28.879789,-17.497509,0,0,22
28.8808902706,-9.14928612867,0,0,68
28.881567,-20.257654,0,0,36
28.882596,-2.523317,1,0,42
28.8834006383,-2.57162924549,0,0,42
28.883847,-29.274577,0,0,14
28.884946,-29.189902,0,0,25
28.887925,-11.201439,1,0,25
28.88850898,-2.0503382387,0,0,47
28.88874,-1.24187,0,0,63
28.89029,-29.458718,0,0,28
28.891085,-2.431568,0,0,77
28.892333,-19.98397,0,0,23
28.892734,-2.492647,1,0,24
28.893709,-29.24855,0,0,23
28.898287,-11.236706,1,0,44
28.902979,-29.238523,0,0,23
28.903417,-29.986674,0,0,27
28.903844,-21.52682,0,0,24
28.903892,-2.438728,0,0,33
28.905275,-0.798872,0,0,81
28.906949,-2.430958,1,0,12
28.90966,-2.386131,0,0,24
28.909699,-20.654453,0,0,20
28.909812,-29.376352,0,0,21
28.910435,-2.658062,0,0,27
28.910787,-2.64482,0,0,9
28.91210355,-29.40149055,0,0,21
28.912426,-2.422477,0,0,52
28.912763,-29.991449,0,0,15
28.913307,-2.480914,1,0,26
28.913691,-30.041538,0,0,26
28.913787,-2.52385,0,0,9
28.914469,-2.475793,1,0,19
28.915375,-2.465965,1,0,58
28.9158839294,-2.10259419178,0,0,51
28.916454,-29.194323,0,0,23
28.9170598111,-11.2440789973,0,0,43
28.91788,-11.242957,1,0,12
28.91821,-2.566584,0,0,58
28.918581,-20.355906,0,0,11
28.919458,-29.851964,0,0,14
28.919555,-11.194729,0,0,31
28.920622,-20.887816,1,0,12
28.920673,-2.414556,0,0,47
28.921811,-2.525109,0,0,23
28.922929,-29.308136,0,0,19
28.923199,-19.943661,0,0,17
28.92333,-11.001084,0,0,16
28.924187,-29.352167,0,0,15
28.924968,-2.654687,0,0,51
28.925641,-29.997021,0,0,13
28.926768,-2.485561,1,0,20
28.927606,-21.138281,0,0,37
28.927739,-2.459025,1,0,50
28.927949,-18.654619,0,0,25
28.928511,-29.85782,0,0,26
28.928924,-29.502812,0,0,18
28.933981,-2.573236,0,0,12
28.934829,-18.228393,1,0,49
28.935107,-29.332059,0,0,22
28.935487,-2.468357,1,0,44
28.935487,-1.95175,0,0,105
28.938255,-17.592197,0,0,25
28.938549,-16.91581,0,0,35
28.938967,-18.205279,1,0,11
28.941822,-2.404493,0,0,34
28.942553,-2.534568,0,0,44
28.9431427,-29.37702502,0,0,20
28.943738,-15.268987,0,0,27
28.94412166,-29.38589012,0,0,14
28.945593,-2.432214,0,0,42
28.945795,-20.305548,1,0,13
28.948765,-2.42603,0,0,15
28.950955,-2.425293,0,0,45
28.951393,-19.235525,0,0,19
28.95482,-17.621784,0,0,57
28.954867,-2.414607,0,0,35
28.955695,-29.522477,0,0,20
28.959529,-29.977494,0,0,20
28.960974,-29.371007,0,0,9
28.961115,-29.202028,0,0,26
28.9627832,-29.95389735,0,0,16
28.9636101095,-1.0232328394,0,0,41
28.964043,-29.278688,0,0,28
28.966926,-18.207101,0,0,41
28.968827,-2.626011,0,0,37
28.968952,-29.263769,0,0,44
28.9705156134,-2.9557049242,0,0,56
28.970767,-17.399322,0,0,57
28.970809,-2.589906,0,0,37
28.97134665,-29.38581307,0,0,6
28.971476,-2.596514,0,0,56
28.971797,-29.399577,0,0,20
28.973246,-2.603301,0,0,48
28.97354592,-29.37719922,0,0,7
28.975329,-8.525916,0,0,13
28.976718,-18.726331,0,0,31
28.97698056,-29.64665938,0,0,16
28.977955,-20.605751,0,0,10
28.97821,-29.013646,0,0,17
28.979802,-2.612177,0,0,55
28.981013,-2.39019,0,0,34
28.98207309,-29.33024067,0,0,8
28.983894,-19.17946,0,0,8
28.98453,-2.428912,0,0,64
28.9853,-15.214672,0,0,10
28.98557861,-29.10200026,0,0,12
28.986368,-29.37994,0,0,22
28.990437,-29.223193,0,0,19
28.9914,-29.954112,0,0,16
28.991596,-2.50396,0,0,39
28.993137,-2.863249,0,0,104
28.993226,-11.08021,1,0,21
28.993288,-2.203975,0,0,93
28.99508,-2.648194,0,0,82
28.995509,-2.400068,0,0,40
28.996212,-8.522556,0,0,80
28.997524,-2.679129,0,0,20
29.000872,-2.657326,0,0,17
29.002655,-2.695023,0,0,49
29.00295,-9.049133,0,0,37
29.0044,-29.411854,0,0,21
29.004592,-2.696065,1,0,49
29.009399,-29.485422,0,0,27
29.010448,-2.677073,0,0,73
29.011822,-29.59202,0,0,27
29.012274,-11.001514,0,0,36
29.012976,-2.61224,0,0,36
29.013155,-29.225047,0,0,24
29.013618,-2.593723,0,0,52
29.014086,-2.477517,0,0,45
29.014096,-9.02209,0,0,22
29.014334,-18.257009,0,0,19
29.015198,-20.940628,1,0,31
29.01525645,-29.07368653,0,0,11
29.01758931,-29.5851096,0,0,13
29.017794,-8.49326,0,0,40
29.018924,3.484675,0,0,52
29.019146,-29.137244,0,0,13
29.020182,-29.308581,0,0,40
29.02027,-10.485327,0,0,20
29.020425,-2.616383,0,0,52
29.020561,-20.593789,0,0,19
29.020666,-2.407732,0,0,64
29.02089,-20.939837,1,0,36
29.021645,-20.94612,1,0,8
29.022046,-2.523384,0,0,30
29.02285747,-29.28273197,1,0,5
29.02455592,-29.35005038,0,0,3
29.02587,-29.584396,0,0,24
29.026045,-19.585089,0,0,36
29.02656,-29.117338,0,0,23
29.027,-3.963922,0,0,83
29.02715,-18.937796,0,0,36
29.027717,-20.387458,0,0,11
29.02794507,-29.86297299,0,0,9
29.028545,-2.626663,0,0,14
29.02855,-2.491256,0,0,12
29.029162,-29.119064,0,0,25
29.029657,-29.194195,0,0,19
29.030918,-29.31143,1,0,11
29.031327,-20.582534,0,0,26
29.031395,-20.940917,1,0,38
29.032017,-2.34075,0,0,17
29.032055,-2.539896,0,0,34
29.03250977,-29.34539424,0,0,4
29.03354316,-29.34491149,0,0,17
29.033729,-2.312315,0,0,43
29.033894,-2.35744,0,0,47
29.034794,-2.357578,0,0,34
29.035428,-2.457507,0,0,42
29.036395,-0.094932,0,0,70
29.036655,-20.929596,1,0,14
29.036774,-2.593244,0,0,46
29.037362,-3.0478,0,0,77
29.03754,-2.705559,1,0,55
29.038293,-2.615362,0,0,54
29.0391,-9.018565,0,0,70
29.039599,-9.808138,1,0,55
29.040872,-29.328251,1,0,16
29.041016,-2.461619,0,0,49
29.041294,-20.238883,0,0,11
29.041547,-29.287756,1,0,14
29.045249,-29.278134,1,0,8
29.04630267,-29.02672863,0,0,14
29.04658279,-29.26601742,1,0,13
29.046825,-29.859976,0,0,16
29.047231,-2.503222,0,0,46
29.047354,-2.327561,0,0,48
29.048722,-29.896053,0,0,15
29.049602,-29.279665,1,0,17
29.050339,-19.921104,0,0,10
29.050409,-2.371266,0,0,47
29.050565,-21.554141,0,0,13
29.051421,-2.541555,0,0,21
29.051508,-17.905999,0,0,18
29.052603,-29.306161,1,0,33
29.053524,-2.54094,0,0,35
29.05461955,-29.31446822,1,0,9
29.057529,-2.562947,0,0,45
29.05761119,-29.90527946,0,0,8
29.05925904,-29.27413611,1,0,1
29.059409,-29.286064,1,0,19
29.060538,-9.809707,1,0,8
29.061011,-29.541678,0,0,52
29.061875,-18.072113,0,0,31
29.062303,-1.694769,0,0,97
29.062323,-2.405351,0,0,48
29.062851,-29.916642,0,0,13
29.062952,-2.423446,0,0,51
29.06340201,-29.28100022,1,0,13
29.063952,-29.304966,1,0,8
29.065271,0.212387,0,0,89
29.065352,-29.289755,1,0,12
29.065588,-29.301239,1,0,10
29.066241,-29.841547,0,0,23
29.067239,-2.387603,0,0,36
29.0674025,-29.8681457,0,0,4
29.06831439,-29.29855598,1,0,4
29.06896838,-29.91529084,0,0,4
29.071784,-2.703391,0,0,29
29.072722,-13.799001,0,0,58
29.073896,-21.268437,0,0,13
29.074344,-29.198552,0,0,20
29.075317,-13.822061,0,0,17
29.07585,-9.908536,1,0,42
29.076873,-2.544841,0,0,60
29.077783,-2.515516,0,0,23
29.077814,-29.285441,1,0,17
29.0784306612,-4.15382968831,0,0,32
29.080458,-29.419494,0,0,26
29.081224,-29.363096,0,0,34
29.08264999,-29.27700628,1,0,5
29.0837313,-29.28104531,1,0,2
29.084161,-2.826598,1,0,50
29.08514176,-29.17374538,0,0,12
29.085815,-2.374002,1,0,43
29.08601,-2.792574,0,0,54
29.087154,-4.035079,0,0,96
29.088988,-8.72325,0,0,48
29.089639,-2.385151,1,0,57
29.090533,-2.507886,0,0,39
29.091849,-8.569703,0,0,44
29.09279772,-29.2766937,1,0,2
29.093443,-29.335842,0,0,28
29.096091,-2.552635,0,0,37
29.096358,-29.204645,0,0,20
29.1021929635,-4.0751258457,0,0,38
29.103885,-16.811923,0,0,23
29.103988,-2.376279,0,0,17
29.105304,-2.835816,0,0,45
29.106016,-3.1765,1,0,40
29.107918,-1.123294,0,0,106
29.108243,-19.006108,0,0,2
29.111557,-29.103683,0,0,29
29.113443,-29.075001,0,0,23
29.115605,-2.585234,0,0,44
29.120697,-2.364049,0,0,32
29.1215524554,-8.86636365481,0,0,40
29.122711,-2.895937,1,0,30
29.123901,-2.338016,0,0,27
29.124919,-2.317984,0,0,57
29.125357,-2.914013,0,0,43
29.1279822816,-11.2559183649,0,0,44
29.131389,-18.890061,0,0,8
29.131445,-8.752514,0,0,73
29.132339,-2.298848,0,0,44
29.132352,-18.909271,0,0,40
29.132793,-11.321234,0,0,26
29.1329176505,-3.43645787187,1,0,53
29.134925,-29.202729,0,0,23
29.13569867,-9.103404434,0,0,46
29.136228,-17.025822,0,0,9
29.136591,-10.057774,0,0,42
29.136972,-29.202833,0,0,29
29.137595,-2.622515,0,0,42
29.13890823,-29.14626591,0,0,16
29.13972,-11.617616,0,0,42
29.140571,-3.389643,1,0,67
29.141641,-2.387753,0,0,34
29.143887,-29.280447,0,0,11
29.1442357,-29.18701565,0,0,9
29.147468,0.007725,0,0,96
29.14761464,-8.710063626,0,0,46
29.148837,-29.323145,0,0,23
29.149761,-2.389378,0,0,49
29.1525041177,-3.39618820534,1,0,37
29.154795,-20.839252,0,0,16
29.154965,-2.666848,0,0,56
29.158049,-0.203947,0,0,77
29.163522,-2.291395,0,0,40
29.16365,-2.277121,0,0,14
29.166131,-2.266193,0,0,45
29.1670192331,-0.388429092689,0,0,52
29.1670557228,-3.22246131715,0,0,42
29.168203,-0.702201,1,0,75
29.168307,-2.37601,0,0,22
29.169744,-0.606421,1,0,74
29.172068,-2.30395,0,0,57
29.172537,-21.69707,0,0,9
29.175556,-2.645117,0,0,49
29.177709,-17.147966,0,0,37
29.178654,1.071529,0,0,66
29.17908,-29.383667,0,0,23
29.185491,-2.323776,0,0,26
29.187531,-2.288958,0,0,44
29.188376,-29.18007,0,0,38
29.1884393544,-0.778651430321,0,0,28
29.188848,-29.297533,0,0,28
29.1907,-2.237258,0,0,40
29.191159,-13.803995,0,0,36
29.192017,-2.556238,0,0,52
29.194223,-1.662749,1,0,76
29.194236,-2.312236,0,0,42
29.1943290692,-5.99533647428,1,0,41
29.194335,-2.631367,0,0,63
29.19507,-21.448379,0,0,31
29.197709,-3.264049,1,0,95
29.201237,-29.289701,0,0,23
29.2026123705,-1.68717953003,1,0,40
29.20416027,-29.3361437,0,0,16
29.206058,-20.929484,0,0,53
29.208853,-29.284737,0,0,34
29.209684,0.410083,0,0,65
29.215756,-10.430432,0,0,28
29.217524,-18.161371,0,0,20
29.22092,-1.672629,1,0,110
29.226092,-2.941704,0,0,54
29.229031,-2.607346,0,0,45
29.231514,-11.187421,0,0,40
29.2323213356,-1.65745150145,1,0,51
29.232402,-2.434937,0,0,34
29.23764,-2.238089,0,0,39
29.238243,-2.315122,0,0,54
29.239024,-1.686357,1,0,38
29.240268,-2.20256,0,0,45
29.24145525,-29.3631543,0,0,14
29.2418656096,-1.67090472243,1,0,38
29.242112,-0.171779,1,0,52
29.2425132639,-1.67096765239,1,0,42
29.243601,-2.307709,0,0,32
29.24687,-2.32428,0,0,32
29.247049,-1.681609,1,0,11
29.249084,-2.990226,0,0,43
29.251339,-18.864093,0,0,17
29.251575,0.261873,0,0,76
29.254633,-1.664011,1,0,50
29.254779,-2.16145,0,0,23
29.254904,-1.691078,1,0,41
29.256782,-1.703399,0,0,13
29.2569308633,-1.12341293419,0,0,29
29.257329,-2.319054,0,0,14
29.25792,-21.42626,0,0,29
29.258069,-1.661704,1,0,57
29.258739,-2.38806,0,0,25
29.25918,-1.680772,1,0,47
29.259435,-1.680858,1,0,46
29.259799,-2.712798,0,0,38
29.260589,-18.006487,0,0,37
29.260807,-1.72398,1,0,54
29.261753,-2.135682,0,0,54
29.262416,-19.051892,0,0,41
29.262556,-2.276456,0,0,55
29.263832,-2.9059,0,0,36
29.265095,-1.680382,0,0,22
29.266062,-1.701317,1,0,9
29.266901,-1.690191,1,0,13
29.268483,-9.933081,0,0,48
29.268644,-1.670498,1,0,20
29.27034,-2.213224,0,0,16
29.2711698,-29.37231622,0,0,7
29.271957,-9.739238,0,0,71
29.272363,-29.419844,0,0,26
29.27349,-1.733191,0,0,13
29.275099,-1.896929,0,0,63
29.276457,-3.353794,0,0,45
29.278809,-1.798374,0,0,42
29.279052,-1.881515,0,0,35
29.28176,-1.782987,0,0,20
29.281771,-1.819457,0,0,22
29.2826635008,0.204692024073,0,0,40
29.282839,-2.734855,0,0,36
29.283078,-10.039595,0,0,49
29.283569,-2.303579,0,0,19
29.28364,-20.660432,0,0,40
29.284594,-1.698503,1,0,63
29.286806,-2.893843,0,0,36
29.288125,-3.056597,0,0,50
29.288442,-18.463333,0,0,45
29.288519,-1.645681,0,0,45
29.289509,-1.719103,0,0,50
29.29034,-1.858763,0,0,46
29.290535,0.13296,1,0,43
29.290797,-17.055516,0,0,80
29.290962,-2.191645,0,0,27
29.29345,-3.194152,0,0,41
29.29384,-1.69445,0,0,43
29.295426,0.106999,1,0,77
29.298742,-16.975662,0,0,57
29.300285,-1.690447,0,0,48
29.300693,-2.104503,0,0,51
29.300913,-1.677144,1,0,51
29.30192,-1.678326,0,0,24
29.303076,-1.72681,0,0,37
29.304608,-2.892015,0,0,24
29.305374,-1.617875,0,0,56
29.307277,-2.14608,0,0,43
29.307503,-10.673118,0,0,57
29.307865,-3.345577,1,0,33
29.309455,-2.14412,0,0,30
29.310801,-1.820759,0,0,50
29.311207,-1.675695,0,0,60
29.312367,-3.141024,0,0,41
29.313049,-1.877191,0,0,32
29.313511,-1.783194,1,0,44
29.314694,-2.895396,0,0,34
29.314925,-3.037041,0,0,33
29.316613,-2.232507,0,0,43
29.319511,-1.752632,0,0,52
29.319823,-2.993419,0,0,63
29.320772,-1.815346,0,0,57
29.320909,-13.5936,0,0,19
29.320953,-2.999383,0,0,43
29.321231,-1.681372,0,0,28
29.322308,-1.750888,0,0,51
29.322453,-1.640578,0,0,46
29.324436,-2.152254,0,0,20
29.324783,-1.725072,0,0,43
29.324915,-2.121894,0,0,22
29.325198,-2.110318,1,0,62
29.325332,-1.903419,0,0,51
29.326354,-2.334136,1,0,17
29.326881,-20.722411,0,0,33
29.327053,-3.03802,0,0,34
29.327456,-1.62224,0,0,84
29.330624,-14.597625,0,0,61
29.331311,-1.963233,0,0,46
29.331852,-3.330951,1,0,48
29.332117,-3.139326,0,0,34
29.332974,-1.757928,0,0,40
29.333002,-1.774514,0,0,31
29.333821,-1.680578,0,0,41
29.33564,-1.941469,0,0,12
29.336752,-2.066938,1,0,19
29.337824,-1.658179,0,0,33
29.338515,-1.761856,0,0,42
29.340078,-1.850826,0,0,43
29.340547,-1.78704,0,0,60
29.342482,-2.214084,0,0,17
29.343377,-2.096158,0,0,35
29.343944,-3.188936,0,0,49
29.345337,-1.630185,0,0,66
29.346115,-17.406622,0,0,52
29.3474680471,-0.0976067272399,0,0,48
29.348242,0.357718,0,0,101
29.349377,-3.615085,0,0,40
29.349796365,-0.148743082423,0,0,38
29.349857,-1.63888,0,0,57
29.35011,-3.416087,1,0,31
29.350226,-1.728739,0,0,37
29.352086,-3.429283,1,0,29
29.352645,-1.560299,0,0,23
29.353919,-2.166052,0,0,61
29.35481,-3.374226,1,0,35
29.355084,-2.066536,1,0,38
29.355456,-3.457861,1,0,41
29.35576,-18.746737,0,0,26
29.355856,-3.370546,1,0,25
29.356676,-3.435028,1,0,30
29.356699,-3.415225,1,0,23
29.357266,-2.382102,0,0,34
29.358061,-2.01273,0,0,27
29.358356,-3.590403,0,0,38
29.35863,-1.670937,0,0,32
29.359471,-3.327252,1,0,39
29.359568,-3.368928,1,0,21
29.35981,-3.450868,1,0,36
29.361451,-1.848612,0,0,17
29.362028,-3.548368,0,0,37
29.362186,-3.3685,1,0,27
29.362558,-1.627679,0,0,37
29.363014,-2.096779,0,0,34
29.364026,-3.346748,1,0,36
29.364071,0.170512,0,0,83
29.364293,-3.376154,1,0,16
29.36433,-1.652323,0,0,63
29.364529,-1.850256,0,0,43
29.365088,-3.367405,1,0,30
29.365607,-1.435962,0,0,68
29.36657,-3.424045,1,0,26
29.366607,-3.438626,1,0,33
29.366887,-3.340803,1,0,18
29.367066,-3.331232,1,0,25
29.367488,-3.373132,1,0,34
29.367543,-3.349598,1,0,39
29.367788,-3.098354,0,0,54
29.369063,-2.979381,0,0,43
29.369184,-3.353505,1,0,18
29.369873,-2.231499,0,0,39
29.370061,-2.238794,0,0,29
29.370575,-2.115398,0,0,52
29.370811,-1.693164,0,0,34
29.370983,-3.420516,1,0,38
29.372444,-3.372531,1,0,18
29.372883,-17.341914,0,0,17
29.373111,-3.325027,1,0,47
29.373339,-3.180821,0,0,40
29.3744567387,-1.34416538061,0,0,19
29.374934,-3.415781,1,0,20
29.375018,-1.597075,0,0,39
29.375338,-3.614773,0,0,39
29.375352,-1.805389,0,0,44
29.375627,-1.662945,0,0,46
29.376413,-3.339645,1,0,46
29.376622,-2.189393,0,0,47
29.376751,-20.106569,0,0,31
29.376802,-3.373446,1,0,13
29.376804,-16.772671,0,0,16
29.377895,-20.444782,0,0,32
29.378681,-17.133142,0,0,17
29.379154,-3.344724,1,0,41
29.37916,-1.920579,0,0,22
29.379912,-16.957972,0,0,33
29.380409,-1.810338,0,0,42
29.3804570617,0.512279313929,0,0,38
29.380737,-3.27234,0,0,49
29.381941,-1.879049,0,0,51
29.382048,-3.379677,1,0,10
29.382156,-1.53256,0,0,45
29.38218,-2.084752,0,0,34
29.383047,-1.59673,0,0,41
29.383122,-3.175601,0,0,54
29.383447,-3.343654,1,0,31
29.384355,-2.154727,0,0,49
29.384734,-1.996842,0,0,16
29.386458,-1.6394,0,0,60
29.387093,-3.732201,0,0,37
29.387326,-20.791689,0,0,10
29.388516,-18.965678,0,0,18
29.388546,-3.36753,1,0,45
29.388832,-3.378821,1,0,10
29.389011,0.506563,1,0,72
29.38959,-1.510984,0,0,16
29.38968,-3.332535,1,0,40
29.390704,-3.081541,1,0,33
29.390751,-2.089516,1,0,39
29.391049,-1.571128,0,0,47
29.392029,-1.968936,1,0,38
29.392174,-2.385409,0,0,42
29.392258000000002,-2.187308,0,0,27
29.393416,-1.967778,0,0,15
29.393545,-1.525402,0,0,31
29.394636,-3.342842,1,0,29
29.394907,-3.342951,1,0,28
29.395364,-3.345345,1,0,22
29.395548,-2.305502,0,0,19
29.395627,-19.324423,0,0,43
29.396307,-1.636858,0,0,60
29.396459,-3.09127,1,0,38
